,departure,date,destination,fare,origin,type,time,weekday,passengers,search_date,search_destination,search_origin,created_at
0,06:00 AM                                                             Tuesday,September 3rd,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.88,2019-09-03,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
1,07:30 AM                                                             Tuesday,September 3rd,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Tuesday,0.88,2019-09-03,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
2,10:30 AM                                                             Tuesday,September 3rd,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Tuesday,0.91,2019-09-03,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
3,11:30 AM                                                             Tuesday,September 3rd,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Tuesday,0.91,2019-09-03,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
4,03:30 PM                                                             Tuesday,September 3rd,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Tuesday,0.84,2019-09-03,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
5,06:00 AM                                                             Tuesday,September 3rd,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Tuesday,0.96,2019-09-03,Dodoma,Rombo,2019-09-02 00:18:19.173801
6,06:00 AM                                                             Wednesday,September 4th,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Wednesday,0.96,2019-09-04,Dodoma,Rombo,2019-09-02 00:18:19.173801
7,06:00 AM                                                             Thursday,September 5th,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Thursday,0.96,2019-09-05,Dodoma,Rombo,2019-09-02 00:18:19.173801
8,06:00 AM                                                             Friday,September 6th,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Friday,0.96,2019-09-06,Dodoma,Rombo,2019-09-02 00:18:19.173801
9,06:00 AM                                                             Saturday,September 7th,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Saturday,0.96,2019-09-07,Dodoma,Rombo,2019-09-02 00:18:19.173801
10,06:00 AM                                                             Sunday,September 8th,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Sunday,0.96,2019-09-08,Dodoma,Rombo,2019-09-02 00:18:19.173801
11,06:00 AM                                                             Monday,September 9th,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Monday,0.96,2019-09-09,Dodoma,Rombo,2019-09-02 00:18:19.173801
12,06:00 AM                                                             Tuesday,September 10th,Dodoma,34000,Rombo,Luxury Bus,06:00 AM,Tuesday,0.96,2019-09-10,Dodoma,Rombo,2019-09-02 00:18:19.173801
13,06:00 AM                                                             Tuesday,September 3rd,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-03,Dodoma,Moshi,2019-09-02 00:18:19.173801
14,06:00 AM                                                             Wednesday,September 4th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-04,Dodoma,Moshi,2019-09-02 00:18:19.173801
15,06:00 AM                                                             Thursday,September 5th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-05,Dodoma,Moshi,2019-09-02 00:18:19.173801
16,06:00 AM                                                             Friday,September 6th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Friday,0.93,2019-09-06,Dodoma,Moshi,2019-09-02 00:18:19.173801
17,06:00 AM                                                             Saturday,September 7th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Dodoma,Moshi,2019-09-02 00:18:19.173801
18,06:00 AM                                                             Sunday,September 8th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Dodoma,Moshi,2019-09-02 00:18:19.173801
19,06:00 AM                                                             Monday,September 9th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Dodoma,Moshi,2019-09-02 00:18:19.173801
20,06:00 AM                                                             Tuesday,September 10th,Dodoma,27000,Moshi,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Dodoma,Moshi,2019-09-02 00:18:19.173801
21,06:00 AM                                                             Tuesday,September 3rd,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-03,Rombo,Dodoma,2019-09-02 00:18:19.173801
22,06:00 AM                                                             Wednesday,September 4th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-04,Rombo,Dodoma,2019-09-02 00:18:19.173801
23,06:00 AM                                                             Thursday,September 5th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-05,Rombo,Dodoma,2019-09-02 00:18:19.173801
24,06:00 AM                                                             Friday,September 6th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-06,Rombo,Dodoma,2019-09-02 00:18:19.173801
25,06:00 AM                                                             Saturday,September 7th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Rombo,Dodoma,2019-09-02 00:18:19.173801
26,06:00 AM                                                             Sunday,September 8th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Rombo,Dodoma,2019-09-02 00:18:19.173801
27,06:00 AM                                                             Monday,September 9th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Rombo,Dodoma,2019-09-02 00:18:19.173801
28,06:00 AM                                                             Tuesday,September 10th,Rombo,34000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Rombo,Dodoma,2019-09-02 00:18:19.173801
29,07:50 AM                                                             Tuesday,September 3rd,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Tuesday,0.89,2019-09-03,Moshi,Dodoma,2019-09-02 00:18:19.173801
30,07:50 AM                                                             Wednesday,September 4th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Wednesday,0.93,2019-09-04,Moshi,Dodoma,2019-09-02 00:18:19.173801
31,07:50 AM                                                             Thursday,September 5th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Thursday,0.89,2019-09-05,Moshi,Dodoma,2019-09-02 00:18:19.173801
32,07:50 AM                                                             Friday,September 6th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Friday,0.89,2019-09-06,Moshi,Dodoma,2019-09-02 00:18:19.173801
33,07:50 AM                                                             Saturday,September 7th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Saturday,0.89,2019-09-07,Moshi,Dodoma,2019-09-02 00:18:19.173801
34,07:50 AM                                                             Sunday,September 8th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Sunday,0.89,2019-09-08,Moshi,Dodoma,2019-09-02 00:18:19.173801
35,07:50 AM                                                             Monday,September 9th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Monday,0.89,2019-09-09,Moshi,Dodoma,2019-09-02 00:18:19.173801
36,07:50 AM                                                             Tuesday,September 10th,Moshi,27000,Dodoma,Luxury Bus,07:50 AM,Tuesday,0.89,2019-09-10,Moshi,Dodoma,2019-09-02 00:18:19.173801
37,06:00 AM                                                             Tuesday,September 3rd,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-03,Mbeya,Dodoma,2019-09-02 00:18:19.173801
38,06:00 AM                                                             Wednesday,September 4th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-04,Mbeya,Dodoma,2019-09-02 00:18:19.173801
39,06:00 AM                                                             Thursday,September 5th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-05,Mbeya,Dodoma,2019-09-02 00:18:19.173801
40,06:00 AM                                                             Friday,September 6th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Friday,0.93,2019-09-06,Mbeya,Dodoma,2019-09-02 00:18:19.173801
41,06:00 AM                                                             Saturday,September 7th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Mbeya,Dodoma,2019-09-02 00:18:19.173801
42,06:00 AM                                                             Sunday,September 8th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Mbeya,Dodoma,2019-09-02 00:18:19.173801
43,06:00 AM                                                             Monday,September 9th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Mbeya,Dodoma,2019-09-02 00:18:19.173801
44,06:00 AM                                                             Tuesday,September 10th,Mbeya,28000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Mbeya,Dodoma,2019-09-02 00:18:19.173801
50,06:00 AM                                                             Wednesday,September 4th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.82,2019-09-04,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
51,07:30 AM                                                             Wednesday,September 4th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Wednesday,0.82,2019-09-04,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
52,10:30 AM                                                             Wednesday,September 4th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Wednesday,0.82,2019-09-04,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
53,11:30 AM                                                             Wednesday,September 4th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Wednesday,0.82,2019-09-04,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
54,03:30 PM                                                             Wednesday,September 4th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Wednesday,0.84,2019-09-04,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
55,06:00 AM                                                             Thursday,September 5th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.82,2019-09-05,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
56,07:30 AM                                                             Thursday,September 5th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Thursday,0.82,2019-09-05,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
57,10:30 AM                                                             Thursday,September 5th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Thursday,0.82,2019-09-05,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
58,11:30 AM                                                             Thursday,September 5th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Thursday,0.82,2019-09-05,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
59,03:30 PM                                                             Thursday,September 5th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Thursday,0.84,2019-09-05,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
60,06:00 AM                                                             Friday,September 6th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Friday,0.82,2019-09-06,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
61,07:30 AM                                                             Friday,September 6th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Friday,0.82,2019-09-06,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
62,10:30 AM                                                             Friday,September 6th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Friday,0.84,2019-09-06,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
63,11:30 AM                                                             Friday,September 6th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Friday,0.84,2019-09-06,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
64,03:30 PM                                                             Friday,September 6th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Friday,0.84,2019-09-06,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
65,06:00 AM                                                             Saturday,September 7th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.82,2019-09-07,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
66,07:30 AM                                                             Saturday,September 7th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Saturday,0.82,2019-09-07,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
67,10:30 AM                                                             Saturday,September 7th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Saturday,0.82,2019-09-07,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
68,11:30 AM                                                             Saturday,September 7th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Saturday,0.82,2019-09-07,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
69,03:30 PM                                                             Saturday,September 7th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Saturday,0.84,2019-09-07,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
70,06:00 AM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
71,07:30 AM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
72,10:30 AM                                                             Sunday,September 8th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
73,11:30 AM                                                             Sunday,September 8th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Sunday,0.82,2019-09-08,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
74,03:30 PM                                                             Sunday,September 8th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Sunday,0.84,2019-09-08,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
75,06:00 AM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
76,07:30 AM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
77,10:30 AM                                                             Monday,September 9th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
78,11:30 AM                                                             Monday,September 9th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Monday,0.82,2019-09-09,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
79,03:30 PM                                                             Monday,September 9th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Monday,0.84,2019-09-09,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
80,06:00 AM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
81,07:30 AM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
82,10:30 AM                                                             Tuesday,September 10th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
83,11:30 AM                                                             Tuesday,September 10th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Tuesday,0.82,2019-09-10,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
84,03:30 PM                                                             Tuesday,September 10th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Tuesday,0.84,2019-09-10,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
85,06:00 AM                                                             Wednesday,September 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
86,07:30 AM                                                             Wednesday,September 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
87,10:30 AM                                                             Wednesday,September 11th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
88,11:30 AM                                                             Wednesday,September 11th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Wednesday,0.82,2019-09-11,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
89,03:30 PM                                                             Wednesday,September 11th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Wednesday,0.84,2019-09-11,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
90,06:00 AM                                                             Thursday,September 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
91,07:30 AM                                                             Thursday,September 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
92,10:30 AM                                                             Thursday,September 12th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
93,11:30 AM                                                             Thursday,September 12th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Thursday,0.82,2019-09-12,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
94,03:30 PM                                                             Thursday,September 12th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Thursday,0.84,2019-09-12,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
95,06:00 AM                                                             Friday,September 13th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Friday,0.84,2019-09-13,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
96,07:30 AM                                                             Friday,September 13th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Friday,0.84,2019-09-13,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
97,11:30 AM                                                             Friday,September 13th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Friday,0.82,2019-09-13,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
98,03:30 PM                                                             Friday,September 13th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Friday,0.82,2019-09-13,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
99,06:00 AM                                                             Saturday,September 14th,Dar es Salaam,20000,Dodoma,Luxury Bus,06:00 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
100,07:30 AM                                                             Saturday,September 14th,Dar es Salaam,20000,Dodoma,Luxury Bus,07:30 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
101,10:30 AM                                                             Saturday,September 14th,Dar es Salaam,37000,Dodoma,Luxury Bus,10:30 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
102,11:30 AM                                                             Saturday,September 14th,Dar es Salaam,25000,Dodoma,Luxury Bus,11:30 AM,Saturday,0.82,2019-09-14,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
103,03:30 PM                                                             Saturday,September 14th,Dar es Salaam,20000,Dodoma,Luxury Bus,03:30 PM,Saturday,0.84,2019-09-14,Dar es Salaam,Dodoma,2019-09-02 00:18:19.173801
104,06:00 AM                                                             Tuesday,September 3rd,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-03,Dodoma,Mbeya,2019-09-02 00:18:19.173801
105,06:00 AM                                                             Wednesday,September 4th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Wednesday,0.93,2019-09-04,Dodoma,Mbeya,2019-09-02 00:18:19.173801
106,06:00 AM                                                             Thursday,September 5th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Thursday,0.93,2019-09-05,Dodoma,Mbeya,2019-09-02 00:18:19.173801
107,06:00 AM                                                             Friday,September 6th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Friday,0.93,2019-09-06,Dodoma,Mbeya,2019-09-02 00:18:19.173801
108,06:00 AM                                                             Saturday,September 7th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Saturday,0.93,2019-09-07,Dodoma,Mbeya,2019-09-02 00:18:19.173801
109,06:00 AM                                                             Sunday,September 8th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Sunday,0.93,2019-09-08,Dodoma,Mbeya,2019-09-02 00:18:19.173801
110,06:00 AM                                                             Monday,September 9th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Monday,0.93,2019-09-09,Dodoma,Mbeya,2019-09-02 00:18:19.173801
111,06:00 AM                                                             Tuesday,September 10th,Dodoma,28000,Mbeya,Luxury Bus,06:00 AM,Tuesday,0.93,2019-09-10,Dodoma,Mbeya,2019-09-02 00:18:19.173801
112,06:00 AM                                                             Tuesday,September 3rd,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Tuesday,0.88,2019-09-03,Dodoma,Dar es Salaam,2019-09-02 00:18:19.173801
113,07:30 AM                                                             Tuesday,September 3rd,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Tuesday,0.88,2019-09-03,Dodoma,Dar es Salaam,2019-09-02 00:18:19.173801
114,06:00 AM                                                             Wednesday,September 4th,Dodoma,20000,Dar es Salaam,Luxury Bus,06:00 AM,Wednesday,0.81,2019-09-04,Dodoma,Dar es Salaam,2019-09-02 00:18:19.173801
115,07:30 AM                                                             Wednesday,September 4th,Dodoma,18000,Dar es Salaam,Luxury Bus,07:30 AM,Wednesday,0.81,2019-09-04,Dodoma,Dar es Salaam,2019-09-02 00:18:19.173801
